,id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
7554,5951,tt0866437,0.49939700000000004,0,0,The Jane Austen Book Club,Maria Bello|Emily Blunt|Amy Brenneman|Hugh Dancy|Maggie Grace,http://www.sonyclassics.com/thejaneaustenbookclub/,Robin Swicord,You don't have to know the books to be in the club.,hippie|infidelity|literature|book|singles,"Six Californians start a club to discuss the works of Jane Austen. As they delve into Austen's literature, the club members find themselves dealing with life experiences that parallel the themes of the books they are reading.",106,Comedy|Drama|Romance,Mockingbird Pictures|John Calley Productions,9/9/07,58,6.2,2007,0.0,0.0
7557,2959,tt0762114,0.492637,35000000,69307224,License to Wed,Robin Williams|Mandy Moore|John Krasinski|Eric Christian Olsen|Christine Taylor,http://licensetowedthemovie.warnerbros.com/,Ken Kwapis,First came love... then came Reverend Frank.,new love|ten commandments|bride|bridegroom|marriage,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy.",91,Comedy,Village Roadshow Pictures|Warner Bros. Pictures|Robert Simonds Productions|Phoenix Pictures|Underground,7/4/07,132,5.1,2007,36808400.392104104,72888230.030207
7561,4566,tt0465538,0.47598999999999997,25000000,92991835,Michael Clayton,George Clooney|Tom Wilkinson|Tilda Swinton|Sydney Pollack|Michael O'Keefe,http://michaelclayton.warnerbros.com/,Tony Gilroy,The truth can be adjusted,killing|restaurant|chambers of a barrister|scandal|pretended suicide,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,119,Drama|Mystery|Crime,Castle Rock Entertainment|Mirage Enterprises|Section Eight Productions,9/28/07,240,6.3,2007,26291714.5657886,97796591.3107566
7562,6615,tt0805564,0.475818,12000000,11293663,Lars and the Real Girl,Ryan Gosling|Emily Mortimer|Paul Schneider|Kelli Garner|Lauren Ash,http://www.larsandtherealgirl-themovie.com/,Craig Gillespie,The search for true love begins outside the box.,garage|lone wolf|dying and death|loss|delusion,"Sometimes you find love where you'd least expect it. Just ask Lars, a sweet but quirky guy who thinks he's found the girl of his dreams in a life-sized doll named Bianca. Lars is completely content with his artificial girlfriend, but when he develops feelings for Margo, an attractive co-worker, Lars finds himself lost in a unique love triangle, hoping to somehow discover the real meaning of true love.",106,Comedy|Romance|Drama,Sidney Kimmel Entertainment|Metro-Goldwyn-Mayer (MGM)|Lars Productions,10/12/07,280,7.0,2007,12620022.9915785,11877190.5599283
7573,14138,tt0816436,0.462363,700,0,Black Water,Diana Glenn|Maeve Dermody|Andy Rodoreda|Ben Oxenbould|Fiona Press,http://www.blackwatermovie.com/,David Nerlich|Andrew Traucki,What you can't see can hurt you.,river|crocodile|swamp|tourist|australia,A terrifying tale of survival in the mangrove swamps of Northern Australia.,90,Adventure|Drama|Horror,Australian Film Commission|ProdigyMovies|Territorial Film Developments (TFD),6/1/07,24,6.0,2007,736.168007842082,0.0
7576,8270,tt0427470,0.45154399999999995,16000000,5367030,The Lookout,Joseph Gordon-Levitt|Jeff Daniels|Matthew Goode|Isla Fisher|Carla Gugino,http://video.movies.go.com/thelookout/,Scott Frank,Whoever has the money has the power,robbery|mentally disabled|bank robber|burst of violence|car crash,"Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.",99,Crime|Drama|Thriller,Miramax Films,3/9/07,93,6.7,2007,16826697.3221047,5644336.83304098
7580,14913,tt0900357,0.443679,4500000,0,Boogeyman 2,Renee O'Connor|Mae Whitman|Michael Graziadei |Tobin Bell|Matt Cohen,http://www.sonypictures.com/homevideo/boogeyman2/,Jeff Betancourt,Fear. In The Flesh.,male nudity|female nudity|sex|loss of mother|suicide attempt,"A young woman attempts to cure her phobia of the boogeyman by checking herself into a mental health facility, only to realize too little too late that she is now helplessly trapped with her own greatest fear.",93,Horror|Thriller,Ghost House Pictures|Destination Films,10/20/07,38,4.9,2007,4732508.62184195,0.0
7587,4771,tt0452623,0.431266,19000000,34619699,Gone Baby Gone,Casey Affleck|Michelle Monaghan|Morgan Freeman|Ed Harris|John Ashton,http://www.miramax.com/movie/gone-baby-gone,Ben Affleck,Everyone wants the truth... until they find it.,corruption|robbery|detective|based on novel|boston,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough neighborhood in which they all live. As the case progresses, Kenzie and Gennaro face drug dealers, gangs and pedophiles. When they are about to solve the case, they are faced with a moral dilemma that tears them apart.",113,Crime|Drama|Mystery,Miramax Films|The Ladd Company,10/19/07,559,7.0,2007,19981703.0699993,36408449.778460704
7595,6575,tt0841046,0.41937700000000006,35000000,18317151,Walk Hard: The Dewey Cox Story,John C. Reilly|Jenna Fischer|Tim Meadows|Kristen Wiig|Raymond J. Barry,http://www.walkhard-movie.com/,Jake Kasdan,Life made him tough. Love made him strong. Music made him hard.,music record|rock and roll|pop|hip-hop|fab four,Singer Dewey Cox overcomes adversity to become a musical legend.,96,Comedy|Music,Columbia Pictures Corporation|Apatow Productions,12/21/07,93,6.5,2007,36808400.392104104,19263572.230018
7598,13243,tt0790623,0.412761,5000000,346592,Meet Bill,Aaron Eckhart|Jessica Alba|Elizabeth Banks|Timothy Olyphant|Logan Lerman,http://www.greenestreetfilms.com/f_bill.html,Bernie Goldmann|Melisa Wallack,A comedy about someone you know.,adultery|candy|mentor|high school|independent film,A mild-mannered bank executive (Aaron Eckhart) mentors a teenage con artist and tries to make a career change as a doughnut merchant.,97,Comedy|Drama|Romance,Greenestreet Films|Eclipse Catering,9/7/07,50,5.9,2007,5258342.91315773,364499.91739143204
7601,3877,tt0469623,0.408767,16000000,2849142,Things We Lost in the Fire,Halle Berry|Benicio del Toro|David Duchovny|Alison Lohman|Sarah Dubrovsky,http://www.thingswelostinthefiremovie.com/,Susanne Bier,Hope comes with letting go.,sadness|loss of father|junkie|luxury|heroin,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.",113,Drama,DreamWorks SKG|Neal Street Productions|DreamWorks Pictures|Province of British Columbia Production Services Tax Credit,9/26/07,40,6.5,2007,16826697.3221047,2996353.128856
7607,4520,tt0857265,0.401426,0,0,Sleuth,Jude Law|Michael Caine|Harold Pinter|Carmel O'Sullivan|Kenneth Branagh,http://www.sonyclassics.com/sleuth/,Kenneth Branagh,Obey the rules.,lover (female)|insurance fraud|men|remake|millionaire,"On his sprawling country estate, an aging writer matches wits with the struggling actor who has stolen his wife's heart.",86,Thriller,Sony Pictures Classics|Castle Rock Entertainment|Timnick Films|Mandate Pictures|Riff Raff Film Productions,10/12/07,72,6.5,2007,0.0,0.0
7610,2267,tt0768212,0.517319,0,27297451,The Last Mimzy,Chris O'Neil|Rhiannon Leigh Wryn|Joely Richardson|Timothy Hutton|Rainn Wilson,http://www.mimzy.com,Robert Shaye,An intergalactic package from light years away unleashes an adventure beyond imagination.,parents kids relationship|cuddle rabbit|children,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world â€“ and find a task ahead of them that is far more important than any of them could imagine.",94,Adventure|Family,New Line Cinema|Michael Phillips Productions,2/9/07,57,5.4,2007,0.0,28707871.602624
7612,2355,tt0490204,0.390284,20000000,22222308,Reign Over Me,Adam Sandler|Don Cheadle|Jada Pinkett Smith|Liv Tyler|Saffron Burrows,http://www.sonypictures.com/movies/reignoverme/index.html,Mike Binder,Let in the unexpected.,confidence|trauma|leaving one's family|childhood memory|airplane,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,124,Drama,Columbia Pictures|Happy Madison Productions|Sunlight Productions|Relativity Media|Madison 23,3/23/07,180,7.0,2007,21033371.6526309,23370503.157161605
7613,6639,tt0484740,0.38963000000000003,45000000,4607608,Love in the Time of Cholera,Javier Bardem|Unax Ugalde|Benjamin Bratt|Catalina Sandino Moreno|HÃ©ctor Elizondo,http://www.loveinthetime.com/,Mike Newell,How long would you wait for love?,sex|marriage proposal|new love|colombia|letter,"In Colombia just after the Great War, an old man falls from a ladder; dying, he professes great love for his wife. After the funeral, a man calls on the widow - she dismisses him angrily. Flash back more than 50 years to the day Florentino Ariza, a telegraph boy, falls in love with Fermina Daza, the daughter of a mule trader.",139,Drama|Romance,New Line Cinema|Grosvenor Park Media Ltd.,10/4/07,40,6.6,2007,47325086.2184195,4845676.57468177
7617,3902,tt0368794,0.37338499999999997,20000000,4001121,I'm Not There.,Cate Blanchett|Heath Ledger|Julianne Moore|Ben Whishaw|Charlotte Gainsbourg,http://www.imnotthere-movie.com/,Todd Haynes,All I Can Do Is Be Me Whoever That Is,rock and roll|music style|success|john f. kennedy|advancement,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",135,Drama|Music,Endgame Entertainment|Rising Star|Killer Films|John Wells Productions|Dreamachine,10/1/07,96,6.5,2007,21033371.6526309,4207853.25100731
7629,5718,tt0388182,0.351775,0,1027699,King of California,Michael Douglas|Evan Rachel Wood|Willis Burks II|Kathleen Wilhoite|Arthur Santiago,http://www.firstlookstudios.com/films/king/,Mike Cahill,You've got to believe in treasure to find it.,robbery|treasure|cello|daughter|father,"Charlie gets released from an insane asylum and moves in with Miranda, the young daughter he left behind. Charlie believes that there is treasure hidden beneath the local Costco, so he puts together a plan to unearth the loot. By convincing Miranda to quit her job at McDonald's and instead work at the wholesale store, he is able to obtain a key. Although Miranda is skeptical, she helps her father with his irrational quest.",93,Comedy|Drama,Nu Image Films|Michael London Productions|Millennium Films|Emmett/Furla Films|King of California Productions,1/24/07,50,6.3,2007,0.0,1080798.75070185
7630,10946,tt0393597,0.35159,15000000,109000000,Earth,Patrick Stewart|Constantino Romero|James Earl Jones|Ken Watanabe|Ulrich Tukur,http://www.loveearth.com/de/earthfilm,Alastair Fothergill|Mark Linfield,The remarkable story of three families.,ocean|himalaya|ice|walrus|antarctic,"From the acclaimed team that brought you BBC's visual feast ""Planet Earth,"" this feature length film incorporates some of the same footage from the series with all new scenes following three remarkable, yet sadly endangered, families of animal across the globe.",90,Documentary,BBC,4/22/07,102,7.5,2007,15775028.739473099,114631875.506838
7634,8414,tt0480269,0.330962,0,0,Interview,Sienna Miller|Steve Buscemi|Michael Buscemi|Tara Elders|David Schecter,http://www.sonyclassics.com/interview/,Steve Buscemi,"A journalist and a starlet take on media, truth and celebrity.",journalist|journalism|distrust|audio tape|wound,"After falling out with his editor, a fading political journalist is forced to interview America's most popular soap actress.",100,Drama,Column Productions|Ironworks Productions|Kiss the Cactus,1/20/07,20,6.3,2007,0.0,0.0
7644,13647,tt0903135,0.312239,0,5300000,The Invincible Iron Man,Marc Worden|Gwendoline Yeo|John McCook,http://www.invincibleironmandvd.com/,Patrick Archibald|Jay Oliva,A Lone Warrior. A Suit of Armor. Our Only Hope. IRON MAN.,prophecy|armor|marvel comic|billionaire|battle,"When a cocky industrialist's efforts to raise an ancient Chinese temple leads him to be seriously wounded and captured by enemy forces, he must use his ideas for a revolutionary power armor in order to fight back as a superhero.",83,Animation|Action|Science Fiction,Marvel Studios,1/23/07,27,5.1,2007,0.0,5573843.48794719
7647,5595,tt1016301,0.30690500000000004,0,0,La HabitaciÃ³n de Fermat,LluÃ­s Homar|Santi MillÃ¡n|Alejo Sauras|Federico Luppi|Elena Ballesteros,http://www.fermatsroom.co.uk/,Luis Piedrahita|Rodrigo SopeÃ±a,Think inside the box,secret|room|mathematics|genius|murder,Four mathematicians who do not know each other are invited by a mysterious host on the pretext of resolving a great enigma. The room in which they find themselves turns out to be a shrinking room that will crush them if they do not discover in time what connects them all and why someone might wish to murder them.,88,Mystery|Thriller,Bocaboca Producciones S.A.|Notro Films,10/7/07,38,6.3,2007,0.0,0.0
7654,8141,tt0796375,0.290794,4000000,2426851,You Kill Me,Ben Kingsley|TÃ©a Leoni|Luke Wilson|Bill Pullman|Dennis Farina,http://www.youkillmethefilm.com/,John Dahl,Professional alcoholic hit man gets life back on track thanks to her,new york|san francisco|alcoholism|serial killer|alcoholic,"While drying out on the West Coast, an alcoholic hit man befriends a tart-tongued woman who might just come in handy when it's time for him to return to Buffalo and settle some old scores.",90,Comedy|Crime|Thriller|Romance,Echo Lake Productions|Bi-polar Pictures|Code Entertainment|Independent Film Group|Carol Baum Productions,2/9/07,33,6.1,2007,4206674.33052618,2552242.95142795
7664,13054,tt0901507,0.268379,4000000,0,Rise of the Footsoldier,Ricci Harnett|Terry Stone|Craig Fairbrass|Roland Manookian|Coralie Rose,http://www.riseofthefootsoldier.co.uk/,Julian Gilbey,Based on the Shocking True Story,hooligan|crime|drug,Rise of the Footsoldier follows the inexorable rise of Carlton Leach from one of the most feared generals of the football terraces to becoming a member of a notorious gang of criminals who rampaged their way through London and Essex in the late eighties and early nineties.,119,Action|Adventure|Crime|Drama|Thriller,Carnaby International|Hanover Films,9/7/07,32,7.3,2007,4206674.33052618,0.0
7674,18755,tt1065106,0.258705,0,0,Pigs,Jefferson Brown|Darryn Lucio|Christopher Elliott|Melanie Marden,http://www.pigsthemovie.com/,Karl DiPelino,26 girls. 26 letters in the alphabet. 1 campus legend.,brotherhood,"A college ladies man accepts a challenge from his dorm buddies - sleep with the entire alphabet, A through Z, before graduation. The rules are simple: the rarer the first letter of the girl's last name, the higher the payout. All goes well until he falls for the ""X"". Now he's torn between his feelings for the girl and winning the bet for his friends.",85,Comedy,Bad Monkey Productions|Hill's Production Services,11/5/07,12,4.1,2007,0.0,0.0
7675,14001,tt0455760,0.258046,20000000,22217407,Dead Silence,Ryan Kwanten|Donnie Wahlberg|Bob Gunton|Amber Valletta|Laura Regan,http://www.deadsilencemovie.net/,James Wan,You scream. You die.,ventriloquist|doll|ventriloquist dummy,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",89,Horror,Universal Pictures|Twisted Pictures|Evolution Entertainment,3/16/07,264,6.2,2007,21033371.6526309,23365348.929438103
7676,2728,tt0486640,0.367836,0,0,Postal,Zack Ward|Dave Foley|Chris Coppola|J.K. Simmons|Michael Benyaer,http://www.postal-the-movie.com/,Uwe Boll,Some comedies go too far... others start there.,gun rampage|machinegun|holocaust joke|based on video game|person running amok,"The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",100,Action|Comedy,Running With Scissors|Vivendi Entertainment,8/11/07,42,5.3,2007,0.0,0.0
7680,13640,tt0934706,0.25062,3500000,0,Superman: Doomsday,Adam Baldwin|Anne Heche|James Marsters|John DiMaggio|Swoosie Kurtz,http://www.warnerbros.com/superman-doomsday,Lauren Montgomery|Bruce Timm,Where were you the day Superman died?,dc comics|superhero|based on comic book|death|doomsday,"When LexCorps accidentally unleash a murderous creature, Doomsday, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s",75,Action|Animation|Science Fiction,DC Comics|Warner Home Video,9/18/07,78,6.4,2007,3680840.03921041,0.0
7704,4170,tt0399095,0.43912399999999996,12000000,0,Trade,Kevin Kline|Cesar Ramos|Paulina GaitaÌn|Alicja Bachleda-CuruÅ›|Marco PÃ©rez,http://www.trade-derfilm.de/,Marco Kreuzpaintner,"Each year, more than 1,000,000 people are trafficked across international borders... against their will.",usa|sex|brother sister relationship|mexico city|border,"A Texas cop (Kevin Kline), whose own daughter might have been forced into sexual slavery, joins forces with a Mexican youth (Cesar Ramos) to find the boy's sister, who was abducted and forced into prostitution. Meanwhile, a Ukrainian woman who was promised a better life in America also becomes a victim.",120,Drama|Thriller,Centropolis Film Productions,1/23/07,29,7.2,2007,12620022.9915785,0.0
7707,13258,tt0845046,0.21659899999999999,4000000,6870249,Son of Rambow,Neil Dudgeon|Bill Milner|Jessica Hynes|Anna Wing|Will Poulter,http://www.sonoframbow.com/,Garth Jennings,Make Believe. Not War.,movie in movie|independent film,"Will Proudfoot (Bill Milner) is looking for an escape from his family's stifling home life when he encounters Lee Carter (Will Poulter), the school bully. Armed with a video camera and a copy of ""Rambo: First Blood"", Lee plans to make cinematic history by filming his own action-packed video epic. Together, these two newfound friends-turned-budding-filmmakers quickly discover that their imaginative â€• and sometimes mishap-filled â€• cinematic adventure has begun to take on a life of its own!",96,Comedy,Celluloid Dreams|Hammer & Tongs,1/22/07,62,6.7,2007,4206674.33052618,7225225.02815579
7714,4629,tt0465436,0.208459,4000000,46474,December Boys,Daniel Radcliffe|Jack Thompson|Teresa Palmer|Sullivan Stapleton|Carole-Anne Fooks,http://wip.warnerbros.com/decemberboys/,Rod Hardy,After that summer nothing would be the same.,sea|beach|adoption|male friendship|hope,"For many years, four teenage orphans at an Australian outback convent have watched their younger comrades find new parents, and realize that they may never be adopted. The Reverend Mother sends the four boys away on a seaside vacation, where they meet Teresa and Fearless, a couple who would make perfect parents. The youths compete with one another to be the one Teresa and Fearless decide to adopt.",105,Drama|Romance,Village Roadshow Pictures|Australian Film Finance Corporation,9/20/07,42,5.8,2007,4206674.33052618,48875.2457092184
7717,1248,tt0367959,0.20503600000000002,50000000,82169884,Hannibal Rising,Gaspard Ulliel|Aaran Thomas|Gong Li|Dominic West|Rhys Ifans,http://hannibalrising.com/,Peter Webber,It started with revenge.,winter|psychopath|horror|serial killer,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter â€“ from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.",121,Crime|Drama|Thriller,Ingenious Film Partners|ETIC Films|Quinta Communications|Dino De Laurentiis Company|Zephyr Films,2/6/07,423,6.0,2007,52583429.1315773,86415485.4412785
7718,13362,tt0854678,0.203044,1000000,274661,Taxi to the Dark Side,Brian Keith Allen|Moazzam Begg|Christopher Beiring|Alex Gibney,http://www.taxitothedarkside.com/,Alex Gibney,"In 2002, a young cap driver picked up a few passengers near his home in Afghanistan... He never returned.",taxi|afghanistan|guantanamo bay|torture chamber,"An in-depth look at the torture practices of the United States in Afghanistan, Iraq and Guantanamo Bay, focusing on an innocent taxi driver in Afghanistan who was tortured and killed in 2002",106,Documentary,Jigsaw Productions,4/30/07,21,5.2,2007,1051668.58263154,288852.344574163
7728,9750,tt0424823,0.188155,0,41098065,Balls of Fury,Dan Fogler|Christopher Walken|George Lopez|Maggie Q|James Hong,http://www.ballsoffury.com/,Ben Garant,A huge comedy with tiny balls.,german democratic republic|olympic games|talent|career|ping pong,Randy Daytona was a child ping pong prodigy who lost his chance at Olympic gold when his father is murdered by the mysterious Feng over a gambling debt. 15yrs later he's down on his luck and scraping a living doing seedy back room shows in Vegas; when the FBI turn up and ask for his help to take down Feng... who just happens to love Ping Pong.,90,Comedy|Crime,Rogue Pictures|Spyglass Entertainment|Intrepid Pictures,8/29/07,83,5.0,2007,0.0,43221543.7674491
7736,11161,tt0772168,0.168239,0,0,Grace is Gone,John Cusack|Alessandro Nivola|Doug Dearth|Gracie Bednarczyk|Michael Thomas Dunn,http://www.graceisgone-themovie.com/,Jim Strouse,A story about one fathers love and courage,farewell|loss of lover|career|us army|loss,"Upon hearing his wife was killed in the Iraq war, a father takes his two daughters on a road trip.",85,Drama,Benedek Films,1/21/07,17,5.9,2007,0.0,0.0
7749,13194,tt0465657,0.161899,0,0,Highlander: The Search for Vengeance,Alistair Abell|Hank Banks|Kathleen Barr|Zachary Samuels|Janyse Jaud,http://www.highlandersearchforvengeance.com/,Yoshiaki Kawajiri,"In revenge, patience is a virtue. And after a thousand years, Colin MacLeod doesn't give a damn about virtue ...",new love|future|immortality|revenge|highlander,"Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",86,Action|Animation|Fantasy|Science Fiction,Imagi Animation Studios|Madhouse,6/5/07,16,6.9,2007,0.0,0.0
7750,11801,tt0783767,0.150269,15000000,0,Angel,Romola Garai|Sam Neill|Lucy Russell|Michael Fassbender|Charlotte Rampling,http://www.ifcfilms.com/films/angel,FranÃ§ois Ozon,A dreary city tenement provides backdrop to this tale of exclusion and the magic it takes to become accepted.,suicide|england|alcohol|sex|based on novel,"Edwardian England. A precocious girl from a poor background with aspirations to being a novelist finds herself swept to fame and fortune when her tasteless romances hit the best seller lists. Her life changes in unexpected ways when she encounters an aristocratic brother and sister, both of whom have cultural ambitions, and both of whom fall in love with her.",134,Drama|Romance|Foreign,FidÃ©litÃ© Productions|FOZ|SCOPE Invest|Virtual Films|Poisson Rouge Pictures,2/17/07,21,5.2,2007,15775028.739473099,0.0
7753,1990,tt0842929,0.284617,0,486021,Paranoid Park,Gabe Nevins|Taylor Momsen|Jake Miller|Daniel Liu|Lauren McKinney,http://www.paranoidpark.co.uk/,Gus Van Sant,Could you hide a deadly secret?,decision|fall|teen angst|independent film|fatal accident,"The teenager and skateboarder Alex is interviewed by Detective Richard Lu that is investigating the death of a security guard in the rail yards severed by a train who was apparently hit by a skate board. While dealing with the separation process of his parents and the sexual heat of his virgin girlfriend Jennifer, Alex writes his last experiences in Paranoid Park with his new acquaintances and how the guard was killed, trying to relieve his feeling of guilty from his conscience.",85,Mystery|Crime|Drama,Centre National de la CinÃ©matographie|Meno Films|MK2 Productions,5/21/07,60,6.4,2007,0.0,511133.016199166
7756,13317,tt0454065,0.144312,0,0,La Antena,Valeria Bertuccelli|Alejandro Urdapilleta|Julieta Cardinali|Rafael Ferro|Florencia Raggi,http://www.laantena.ladoblea.com/,Esteban Sapir,A city without a voice...,fascism|dystopia|science fiction,"La Antena (English: The Aerial, 2007) is an Argentine drama film, written and directed by acclaimed film director Esteban Sapir. The film features Alejandro Urdapilleta, Rafael Ferro, Florencia Raggi, and others. The movie begins with a pair of hands typing on a typewriter. The denizens of a nameless city ""in the year XX"" have lost their voices. People communicate by mouthing out words that are spelled mid-air. The only person who has kept the use of her voice is La Voz (""the voice""), a singer working for the sole TV channel broadcast in the city, run by Mr. TV, who desires La Voz. La Voz wears a hood over her head that hides away her face. She has a son called TomÃ¡s, an eyeless little kid who nonetheless also has a voice (although this is kept a secret). TomÃ¡s lives next door to Ana, whom he one day befriends after a letter addressed to his house is erroneously delivered to hers.",99,Drama|Foreign|Science Fiction,LadobleA,4/17/07,10,7.3,2007,0.0,0.0
7757,18632,tt0796314,0.228338,120000,0,A Dog's Breakfast,David Hewlett|Kate Hewlett|Paul McGillion|Christopher Judge|Rachel Luttrell,http://www.adogsbreakfastmovie.com/,David Hewlett,Man's best friend makes the worst accomplice.,independent film,"If you've never been good at anything in your life, why would murder be any different? Patrick (David Hewlett) has always had a somewhat combative relationship with his little sister Marilyn (Kate Hewlett), but when she brings home her new sci-fi soap star fiancÃ© Ryan (Paul McGillion), it's all out war. When Patrick fails to drive a wedge between the happy couple, he reaches for sharper instruments.",88,Comedy,Kibble Productions,3/3/07,11,4.9,2007,126200.229915785,0.0
7763,20224,tt0790618,0.134296,0,0,The Beautiful Ordinary,Amber Heard|Alexa PenaVega|Katrina Begin|Melonie Diaz|Brie Larson,http://www.thebeautifulordinary.com/,Jess Manafort,A perfectly good year... wasted.,independent film|high school graduation|high school senior|woman director,"During the summer of 1999, a group of teenagers, through interconnected narratives, live through their last day of high school and prepare for the future. Holly, once the new girl in school, does whatever it takes to remain popular. Dawn, who is secretly a lesbian, battles drugs. Tori is the valedictorian of her class, but, on the eve of graduation, she decides to experiment with drugs for the first time.",101,Comedy|Drama,Persistent Entertainment|Mirror Cube Films,6/10/07,11,5.5,2007,0.0,0.0
7776,1961,tt0489235,0.422526,1500000,173066,My Name Is Bruce,Bruce Campbell|Grace Thorsen|Ted Raimi|Adam Boyd|Mike Estes,http://www.dhentertainment.com/projects/1.my-name-bruce/,Bruce Campbell,Fearless! Unstoppable! Ready For His Close-Up!,parody|parallel universe,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,86,Comedy|Horror,Dark Horse Entertainment|Image Entertainment,10/1/07,41,6.0,2007,1577502.87394731,182008.07492171103
7784,2979,tt1230164,0.10488800000000001,0,0,Return of the Ghostbusters,Tim Johnson|J. Michael Weiss|Joel Hanson|Ron Vischer|Arielle Brachfeld,http://www.returnoftheghostbusters.com/,Hank Braxtan,-,denver|ghostbuster|egyptian mythology,"The mile high city is rocked when an ancient Egyptian menace comes to town, and the Denver Ghostbusters must return to save the universe once more.",85,Comedy|Fantasy|Science Fiction,BraxtanFILM,1/1/07,13,5.5,2007,0.0,0.0
7786,20497,tt1083845,0.10431199999999999,0,0,Ballet Shoes,Emma Watson|Yasmin Paige|Lucy Boynton|Emilia Fox|Victoria Wood,http://www.balletshoesdvd.com/,Sandra Goldbacher,Dreams do come true.,london|dancing|ballet|orphan|based on a children's book,"An unusual explorer named Gum and his kindly niece adopt three orphans -- Pauline, Petrova and Posy -- and raise them as sisters in 1930s London. But the girls must fend for themselves when Gum doesn't return from one of his adventures. Together, they nurture their passions for acting, aviation and ballet in this charming TV adaptation of Noel Streatfield's novel.",90,Drama|Family,British Broadcasting Corporation (BBC)|Granada Television,12/26/07,52,6.2,2007,0.0,0.0
7787,62527,tt0942378,0.10001399999999999,0,0,Johnny Kapahala - Back on Board,Brandon Baker|Cary-Hiroyuki Tagawa|Jake T. Austin|Robyn Lively|Mary Page Keller,http://movies.disney.com/johnny-kapahala-back-on-board,Eric Bross,He's Back! And Catching More Waves!,hawaii|sport|sequel|blended family,"Johnny Kapahala, a teen snowboarding champion from Vermont, returns to Oahu, Hawaii, for the wedding of his hero -- his grandfather, local surf legend Johnny Tsunami -- and to catch a few famous Kauai waves. When Johnny arrives, he meets his new family including ""Uncle Chris"" (the 12-year-old son of his new step-grandmother) who resents the upcoming marriage. Chris's only interest is to join a mountain boarding crew led by a teenage bully. When Johnny's grandfather and his new wife open a surf shop that also caters to mountain boarders, they are soon embroiled in a turf war with a rival shop owner who wants to shut their business down.",90,Comedy|Drama|Family|TV Movie,Disney Channel,6/8/07,14,4.8,2007,0.0,0.0
7788,12247,tt0952682,0.099129,0,0,Shotgun Stories,Michael Shannon|Glenda Pannell|Lynnsee Provence|Douglas Ligon|Barlow Jacobs,http://www.shotgunstories.com/,Jeff Nichols,Two families. One feud. No going back.,brother brother relationship|loss of father|arkansas,"Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family.",92,Drama|Thriller,Upload Films|Muskat Filmed Properties|A Lucky Old Sun Production,10/1/07,21,6.4,2007,0.0,0.0
